Date,Currency,Exchange
2020-05-02,CAD,1.3863
2020-05-02,AUD,1.5261
2020-05-02,EUR,0.9195
2020-05-02,GBP,0.7991
2020-05-03,USD,1.0
2020-05-03,CAD,1.3863
2020-05-03,AUD,1.5261
2020-05-03,EUR,0.9195
2020-05-03,GBP,0.7991
2020-05-04,USD,1.0
2020-05-04,CAD,1.4065
2020-05-04,AUD,1.5557
2020-05-04,EUR,0.9139
2020-05-04,GBP,0.8033
2020-05-05,USD,1.0
2020-05-05,CAD,1.4019
2020-05-05,AUD,1.5517
2020-05-05,EUR,0.9223
2020-05-05,GBP,0.8029
2020-05-06,USD,1.0
2020-05-06,CAD,1.4088
2020-05-06,AUD,1.5773
2020-05-06,EUR,0.9253
2020-05-06,GBP,0.8074
2020-05-07,USD,1.0
2020-05-07,CAD,1.4075
2020-05-07,AUD,1.5491
2020-05-07,EUR,0.9274
2020-05-07,GBP,0.8113
2020-05-08,USD,1.0
2020-05-08,CAD,1.3943
2020-05-08,AUD,1.5321
2020-05-08,EUR,0.9223
2020-05-08,GBP,0.8073
2020-05-09,USD,1.0
2020-05-09,CAD,1.3943
2020-05-09,AUD,1.5321
2020-05-09,EUR,0.9223
2020-05-09,GBP,0.8073
2020-05-10,USD,1.0
2020-05-10,CAD,1.3943
2020-05-10,AUD,1.5321
2020-05-10,EUR,0.9223
2020-05-10,GBP,0.8073
2020-05-11,USD,1.0
2020-05-11,CAD,1.3984
2020-05-11,AUD,1.5437
2020-05-11,EUR,0.9239
2020-05-11,GBP,0.8119
2020-05-12,USD,1.0
2020-05-12,CAD,1.3979
2020-05-12,AUD,1.5311
2020-05-12,EUR,0.921
2020-05-12,GBP,0.8084
2020-05-13,USD,1.0
2020-05-13,CAD,1.4017
2020-05-13,AUD,1.5344
2020-05-13,EUR,0.9195
2020-05-13,GBP,0.8114
2020-05-14,USD,1.0
2020-05-14,CAD,1.4107
2020-05-14,AUD,1.5572
2020-05-14,EUR,0.9266
2020-05-14,GBP,0.82
2020-05-15,USD,1.0
2020-05-15,CAD,1.4105
2020-05-15,AUD,1.5563
2020-05-15,EUR,0.9261
2020-05-15,GBP,0.8218
2020-05-16,USD,1.0
2020-05-16,CAD,1.4105
2020-05-16,AUD,1.5563
2020-05-16,EUR,0.9261
2020-05-16,GBP,0.8218
2020-05-17,USD,1.0
2020-05-17,CAD,1.4105
2020-05-17,AUD,1.5563
2020-05-17,EUR,0.9261
2020-05-17,GBP,0.8218
2020-05-18,USD,1.0
2020-05-18,CAD,1.4034
2020-05-18,AUD,1.5451
2020-05-18,EUR,0.9232
2020-05-18,GBP,0.8231
2020-05-19,USD,1.0
2020-05-19,CAD,1.3928
2020-05-19,AUD,1.5298
2020-05-19,EUR,0.9132
2020-05-19,GBP,0.8177
2020-05-20,USD,1.0
2020-05-20,CAD,1.3881
2020-05-20,AUD,1.5197
2020-05-20,EUR,0.9126
2020-05-20,GBP,0.8155
2020-05-21,USD,1.0
2020-05-21,CAD,1.3918
2020-05-21,AUD,1.5191
2020-05-21,EUR,0.9091
2020-05-21,GBP,0.8177
2020-05-22,USD,1.0
2020-05-22,CAD,1.4007
2020-05-22,AUD,1.531
2020-05-22,EUR,0.9171
2020-05-22,GBP,0.8214
2020-05-23,USD,1.0
2020-05-23,CAD,1.4007
2020-05-23,AUD,1.531
2020-05-23,EUR,0.9171
2020-05-23,GBP,0.8214
2020-05-24,USD,1.0
2020-05-24,CAD,1.4007
2020-05-24,AUD,1.531
2020-05-24,EUR,0.9171
2020-05-24,GBP,0.8214
2020-05-25,USD,1.0
2020-05-25,CAD,1.3988
2020-05-25,AUD,1.5287
2020-05-25,EUR,0.9166
2020-05-25,GBP,0.8205
2020-05-26,USD,1.0
2020-05-26,CAD,1.3835
2020-05-26,AUD,1.507
2020-05-26,EUR,0.9112
2020-05-26,GBP,0.8098
2020-05-27,USD,1.0
2020-05-27,CAD,1.3762
2020-05-27,AUD,1.5071
2020-05-27,EUR,0.9098
2020-05-27,GBP,0.8152
2020-05-28,USD,1.0
2020-05-28,CAD,1.3757
2020-05-28,AUD,1.5091
2020-05-28,EUR,0.9078
2020-05-28,GBP,0.8145
2020-05-29,USD,1.0
2020-05-29,CAD,1.3721
2020-05-29,AUD,1.4979
2020-05-29,EUR,0.898
2020-05-29,GBP,0.809
2020-05-30,USD,1.0
2020-05-30,CAD,1.3721
2020-05-30,AUD,1.4979
2020-05-30,EUR,0.898
2020-05-30,GBP,0.809
2020-05-31,USD,1.0
2020-05-31,CAD,1.3721
2020-05-31,AUD,1.4979
2020-05-31,EUR,0.898
2020-05-31,GBP,0.809
2020-06-01,USD,1.0
2020-06-01,CAD,1.3699
2020-06-01,AUD,1.4833
2020-06-01,EUR,0.8996
2020-06-01,GBP,0.8067
2020-06-02,USD,1.0
2020-06-02,CAD,1.3519
2020-06-02,AUD,1.4596
2020-06-02,EUR,0.8949
2020-06-02,GBP,0.7972
2020-06-03,USD,1.0
2020-06-03,CAD,1.3555
2020-06-03,AUD,1.4544
2020-06-03,EUR,0.8933
2020-06-03,GBP,0.7956
2020-06-04,USD,1.0
2020-06-04,CAD,1.3514
2020-06-04,AUD,1.4468
2020-06-04,EUR,0.8889
2020-06-04,GBP,0.7972
2020-06-05,USD,1.0
2020-06-05,CAD,1.3448
2020-06-05,AUD,1.4322
2020-06-05,EUR,0.8826
2020-06-05,GBP,0.7895
2020-06-06,USD,1.0
2020-06-06,CAD,1.3448
2020-06-06,AUD,1.4322
2020-06-06,EUR,0.8826
2020-06-06,GBP,0.7895
2020-06-07,USD,1.0
2020-06-07,CAD,1.3448
2020-06-07,AUD,1.4322
2020-06-07,EUR,0.8826
2020-06-07,GBP,0.7895
2020-06-08,USD,1.0
2020-06-08,CAD,1.3404
2020-06-08,AUD,1.4316
2020-06-08,EUR,0.8861
2020-06-08,GBP,0.7902
2020-06-09,USD,1.0
2020-06-09,CAD,1.3447
2020-06-09,AUD,1.4403
2020-06-09,EUR,0.8854
2020-06-09,GBP,0.7891
2020-06-10,USD,1.0
2020-06-10,CAD,1.3387
2020-06-10,AUD,1.4259
2020-06-10,EUR,0.8791
2020-06-10,GBP,0.7821
2020-06-11,USD,1.0
2020-06-11,CAD,1.3501
2020-06-11,AUD,1.447
2020-06-11,EUR,0.8812
2020-06-11,GBP,0.7901
2020-06-12,USD,1.0
2020-06-12,CAD,1.3577
2020-06-12,AUD,1.455
2020-06-12,EUR,0.8846
2020-06-12,GBP,0.7931
2020-06-13,USD,1.0
2020-06-13,CAD,1.3577
2020-06-13,AUD,1.455
2020-06-13,EUR,0.8846
2020-06-13,GBP,0.7931
2020-06-14,USD,1.0
2020-06-14,CAD,1.3577
2020-06-14,AUD,1.455
2020-06-14,EUR,0.8846
2020-06-14,GBP,0.7931
2020-06-15,USD,1.0
2020-06-15,CAD,1.3634
2020-06-15,AUD,1.4641
2020-06-15,EUR,0.8887
2020-06-15,GBP,0.7967
2020-06-16,USD,1.0
2020-06-16,CAD,1.3548
2020-06-16,AUD,1.4436
2020-06-16,EUR,0.8843
2020-06-16,GBP,0.7903
2020-06-17,USD,1.0
2020-06-17,CAD,1.3536
2020-06-17,AUD,1.4505
2020-06-17,EUR,0.8903
2020-06-17,GBP,0.7964
2020-06-18,USD,1.0
2020-06-18,CAD,1.3561
2020-06-18,AUD,1.4575
2020-06-18,EUR,0.8911
2020-06-18,GBP,0.8022
2020-06-19,USD,1.0
2020-06-19,CAD,1.3567
2020-06-19,AUD,1.4506
2020-06-19,EUR,0.8921
2020-06-19,GBP,0.8074
2020-06-20,USD,1.0
2020-06-20,CAD,1.3567
2020-06-20,AUD,1.4506
2020-06-20,EUR,0.8921
2020-06-20,GBP,0.8074
2020-06-21,USD,1.0
2020-06-21,CAD,1.3567
2020-06-21,AUD,1.4506
2020-06-21,EUR,0.8921
2020-06-21,GBP,0.8074
2020-06-22,USD,1.0
2020-06-22,CAD,1.3565
2020-06-22,AUD,1.453
2020-06-22,EUR,0.8918
2020-06-22,GBP,0.8056
2020-06-23,USD,1.0
2020-06-23,CAD,1.3491
2020-06-23,AUD,1.4377
2020-06-23,EUR,0.8835
2020-06-23,GBP,0.8008
2020-06-24,USD,1.0
2020-06-24,CAD,1.3591
2020-06-24,AUD,1.4488
2020-06-24,EUR,0.8865
2020-06-24,GBP,0.8009
2020-06-25,USD,1.0
2020-06-25,CAD,1.3645
2020-06-25,AUD,1.4572
2020-06-25,EUR,0.8929
2020-06-25,GBP,0.8048
2020-06-26,USD,1.0
2020-06-26,CAD,1.3661
2020-06-26,AUD,1.4548
2020-06-26,EUR,0.8918
2020-06-26,GBP,0.8078
2020-06-27,USD,1.0
2020-06-27,CAD,1.3661
2020-06-27,AUD,1.4548
2020-06-27,EUR,0.8918
2020-06-27,GBP,0.8078
2020-06-28,USD,1.0
2020-06-28,CAD,1.3661
2020-06-28,AUD,1.4548
2020-06-28,EUR,0.8918
2020-06-28,GBP,0.8078
2020-06-29,USD,1.0
2020-06-29,CAD,1.3656
2020-06-29,AUD,1.4539
2020-06-29,EUR,0.8862
2020-06-29,GBP,0.8112
2020-06-30,USD,1.0
2020-06-30,CAD,1.3685
2020-06-30,AUD,1.4595
2020-06-30,EUR,0.893
2020-06-30,GBP,0.8148
2020-07-01,USD,1.0
2020-07-01,CAD,1.3587
2020-07-01,AUD,1.4525
2020-07-01,EUR,0.8929
2020-07-01,GBP,0.8074
2020-07-02,USD,1.0
2020-07-02,CAD,1.3595
2020-07-02,AUD,1.4439
2020-07-02,EUR,0.8861
2020-07-02,GBP,0.7994
2020-07-03,USD,1.0
2020-07-03,CAD,1.3572
2020-07-03,AUD,1.4411
2020-07-03,EUR,0.8909
2020-07-03,GBP,0.8029
2020-07-04,USD,1.0
2020-07-04,CAD,1.3572
2020-07-04,AUD,1.4411
2020-07-04,EUR,0.8909
2020-07-04,GBP,0.8029
2020-07-05,USD,1.0
2020-07-05,CAD,1.3572
2020-07-05,AUD,1.4411
2020-07-05,EUR,0.8909
2020-07-05,GBP,0.8029
2020-07-06,USD,1.0
2020-07-06,CAD,1.3539
2020-07-06,AUD,1.4331
2020-07-06,EUR,0.883
2020-07-06,GBP,0.7992
2020-07-07,USD,1.0
2020-07-07,CAD,1.3567
2020-07-07,AUD,1.4403
2020-07-07,EUR,0.8857
2020-07-07,GBP,0.7985
2020-07-08,USD,1.0
2020-07-08,CAD,1.359
2020-07-08,AUD,1.4391
2020-07-08,EUR,0.8861
2020-07-08,GBP,0.7968
2020-07-09,USD,1.0
2020-07-09,CAD,1.3502
2020-07-09,AUD,1.4318
2020-07-09,EUR,0.8817
2020-07-09,GBP,0.7905
2020-07-10,USD,1.0
2020-07-10,CAD,1.3601
2020-07-10,AUD,1.4408
2020-07-10,EUR,0.8868
2020-07-10,GBP,0.7943
2020-07-11,USD,1.0
2020-07-11,CAD,1.3601
2020-07-11,AUD,1.4408
2020-07-11,EUR,0.8868
2020-07-11,GBP,0.7943
2020-07-12,USD,1.0
2020-07-12,CAD,1.3601
2020-07-12,AUD,1.4408
2020-07-12,EUR,0.8868
2020-07-12,GBP,0.7943
2020-07-13,USD,1.0
2020-07-13,CAD,1.3563
2020-07-13,AUD,1.4342
2020-07-13,EUR,0.8827
2020-07-13,GBP,0.7939
2020-07-14,USD,1.0
2020-07-14,CAD,1.3616
2020-07-14,AUD,1.4372
2020-07-14,EUR,0.8791
2020-07-14,GBP,0.798
2020-07-15,USD,1.0
2020-07-15,CAD,1.3568
2020-07-15,AUD,1.4237
2020-07-15,EUR,0.8738
2020-07-15,GBP,0.7912
2020-07-16,USD,1.0
2020-07-16,CAD,1.3538
2020-07-16,AUD,1.4314
2020-07-16,EUR,0.8761
2020-07-16,GBP,0.7962
2020-07-17,USD,1.0
2020-07-17,CAD,1.3572
2020-07-17,AUD,1.4316
2020-07-17,EUR,0.875
2020-07-17,GBP,0.797
2020-07-18,USD,1.0
2020-07-18,CAD,1.3572
2020-07-18,AUD,1.4316
2020-07-18,EUR,0.875
2020-07-18,GBP,0.797
2020-07-19,USD,1.0
2020-07-19,CAD,1.3572
2020-07-19,AUD,1.4316
2020-07-19,EUR,0.875
2020-07-19,GBP,0.797
2020-07-20,USD,1.0
2020-07-20,CAD,1.3567
2020-07-20,AUD,1.429
2020-07-20,EUR,0.8735
2020-07-20,GBP,0.7912
2020-07-21,USD,1.0
2020-07-21,CAD,1.3457
2020-07-21,AUD,1.4117
2020-07-21,EUR,0.8739
2020-07-21,GBP,0.787
2020-07-22,USD,1.0
2020-07-22,CAD,1.3422
2020-07-22,AUD,1.3939
2020-07-22,EUR,0.8637
2020-07-22,GBP,0.787
2020-07-23,USD,1.0
2020-07-23,CAD,1.3386
2020-07-23,AUD,1.4043
2020-07-23,EUR,0.8644
2020-07-23,GBP,0.7883
2020-07-24,USD,1.0
2020-07-24,CAD,1.342
2020-07-24,AUD,1.4108
2020-07-24,EUR,0.8615
2020-07-24,GBP,0.7838
2020-07-25,USD,1.0
2020-07-25,CAD,1.342
2020-07-25,AUD,1.4108
2020-07-25,EUR,0.8615
2020-07-25,GBP,0.7838
2020-07-26,USD,1.0
2020-07-26,CAD,1.342
2020-07-26,AUD,1.4108
2020-07-26,EUR,0.8615
2020-07-26,GBP,0.7838
2020-07-27,USD,1.0
2020-07-27,CAD,1.3375
2020-07-27,AUD,1.4007
2020-07-27,EUR,0.8503
2020-07-27,GBP,0.7767
2020-07-28,USD,1.0
2020-07-28,CAD,1.3393
2020-07-28,AUD,1.4007
2020-07-28,EUR,0.8535
2020-07-28,GBP,0.7764
2020-07-29,USD,1.0
2020-07-29,CAD,1.336
2020-07-29,AUD,1.3943
2020-07-29,EUR,0.8529
2020-07-29,GBP,0.7709
2020-07-30,USD,1.0
2020-07-30,CAD,1.343
2020-07-30,AUD,1.4005
2020-07-30,EUR,0.8516
2020-07-30,GBP,0.7687
2020-07-31,USD,1.0
2020-07-31,CAD,1.3418
2020-07-31,AUD,1.3916
2020-07-31,EUR,0.844
2020-07-31,GBP,0.7601
2020-08-01,USD,1.0
2020-08-01,CAD,1.3418
2020-08-01,AUD,1.3916
2020-08-01,EUR,0.844
2020-08-01,GBP,0.7601
2020-08-02,USD,1.0
2020-08-02,CAD,1.3418
2020-08-02,AUD,1.3916
2020-08-02,EUR,0.844
2020-08-02,GBP,0.7601
2020-08-03,USD,1.0
2020-08-03,CAD,1.3436
2020-08-03,AUD,1.4078
2020-08-03,EUR,0.8528
2020-08-03,GBP,0.7676
2020-08-04,USD,1.0
2020-08-04,CAD,1.3407
2020-08-04,AUD,1.402
2020-08-04,EUR,0.85
2020-08-04,GBP,0.7678
2020-08-05,USD,1.0
2020-08-05,CAD,1.3247
2020-08-05,AUD,1.3848
2020-08-05,EUR,0.8436
2020-08-05,GBP,0.7615
2020-08-06,USD,1.0
2020-08-06,CAD,1.3297
2020-08-06,AUD,1.3926
2020-08-06,EUR,0.8444
2020-08-06,GBP,0.7602
2020-08-07,USD,1.0
2020-08-07,CAD,1.3345
2020-08-07,AUD,1.3881
2020-08-07,EUR,0.8462
2020-08-07,GBP,0.7648
2020-08-08,USD,1.0
2020-08-08,CAD,1.3345
2020-08-08,AUD,1.3881
2020-08-08,EUR,0.8462
2020-08-08,GBP,0.7648
2020-08-09,USD,1.0
2020-08-09,CAD,1.3345
2020-08-09,AUD,1.3881
2020-08-09,EUR,0.8462
2020-08-09,GBP,0.7648
2020-08-10,USD,1.0
2020-08-10,CAD,1.338
2020-08-10,AUD,1.398
2020-08-10,EUR,0.8501
2020-08-10,GBP,0.7664
2020-08-11,USD,1.0
2020-08-11,CAD,1.3287
2020-08-11,AUD,1.3923
2020-08-11,EUR,0.8487
2020-08-11,GBP,0.7625
2020-08-12,USD,1.0
2020-08-12,CAD,1.329
2020-08-12,AUD,1.4029
2020-08-12,EUR,0.8495
2020-08-12,GBP,0.7686
2020-08-13,USD,1.0
2020-08-13,CAD,1.3215
2020-08-13,AUD,1.3963
2020-08-13,EUR,0.8451
2020-08-13,GBP,0.7637
2020-08-14,USD,1.0
2020-08-14,CAD,1.3247
2020-08-14,AUD,1.3989
2020-08-14,EUR,0.8465
2020-08-14,GBP,0.7633
2020-08-15,USD,1.0
2020-08-15,CAD,1.3247
2020-08-15,AUD,1.3989
2020-08-15,EUR,0.8465
2020-08-15,GBP,0.7633
2020-08-16,USD,1.0
2020-08-16,CAD,1.3247
2020-08-16,AUD,1.3989
2020-08-16,EUR,0.8465
2020-08-16,GBP,0.7633
2020-08-17,USD,1.0
2020-08-17,CAD,1.3232
2020-08-17,AUD,1.3908
2020-08-17,EUR,0.8437
2020-08-17,GBP,0.7646
2020-08-18,USD,1.0
2020-08-18,CAD,1.3163
2020-08-18,AUD,1.3814
2020-08-18,EUR,0.8399
2020-08-18,GBP,0.7591
2020-08-19,USD,1.0
2020-08-19,CAD,1.3147
2020-08-19,AUD,1.3767
2020-08-19,EUR,0.838
2020-08-19,GBP,0.7571
2020-08-20,USD,1.0
2020-08-20,CAD,1.321
2020-08-20,AUD,1.3961
2020-08-20,EUR,0.8439
2020-08-20,GBP,0.761
2020-08-21,USD,1.0
2020-08-21,CAD,1.3224
2020-08-21,AUD,1.3971
2020-08-21,EUR,0.8497
2020-08-21,GBP,0.7626
2020-08-22,USD,1.0
2020-08-22,CAD,1.3224
2020-08-22,AUD,1.3971
2020-08-22,EUR,0.8497
2020-08-22,GBP,0.7626
2020-08-23,USD,1.0
2020-08-23,CAD,1.3224
2020-08-23,AUD,1.3971
2020-08-23,EUR,0.8497
2020-08-23,GBP,0.7626
2020-08-24,USD,1.0
2020-08-24,CAD,1.3146
2020-08-24,AUD,1.3889
2020-08-24,EUR,0.8441
2020-08-24,GBP,0.7612
2020-08-25,USD,1.0
2020-08-25,CAD,1.3202
2020-08-25,AUD,1.3943
2020-08-25,EUR,0.8465
2020-08-25,GBP,0.7613
2020-08-26,USD,1.0
2020-08-26,CAD,1.3184
2020-08-26,AUD,1.3887
2020-08-26,EUR,0.8482
2020-08-26,GBP,0.7608
2020-08-27,USD,1.0
2020-08-27,CAD,1.3147
2020-08-27,AUD,1.3799
2020-08-27,EUR,0.847
2020-08-27,GBP,0.7581
2020-08-28,USD,1.0
2020-08-28,CAD,1.3053
2020-08-28,AUD,1.361
2020-08-28,EUR,0.8393
2020-08-28,GBP,0.7509
2020-08-29,USD,1.0
2020-08-29,CAD,1.3053
2020-08-29,AUD,1.361
2020-08-29,EUR,0.8393
2020-08-29,GBP,0.7509
2020-08-30,USD,1.0
2020-08-30,CAD,1.3053
2020-08-30,AUD,1.361
2020-08-30,EUR,0.8393
2020-08-30,GBP,0.7509
2020-08-31,USD,1.0
2020-08-31,CAD,1.3066
2020-08-31,AUD,1.358
2020-08-31,EUR,0.8375
2020-08-31,GBP,0.7505
2020-09-01,USD,1.0
2020-09-01,CAD,1.3014
2020-09-01,AUD,1.355
2020-09-01,EUR,0.8342
2020-09-01,GBP,0.7423
2020-09-02,USD,1.0
2020-09-02,CAD,1.3064
2020-09-02,AUD,1.3634
2020-09-02,EUR,0.8431
2020-09-02,GBP,0.749
2020-09-03,USD,1.0
2020-09-03,CAD,1.3114
2020-09-03,AUD,1.373
2020-09-03,EUR,0.8465
2020-09-03,GBP,0.7546
2020-09-04,USD,1.0
2020-09-04,CAD,1.3096
2020-09-04,AUD,1.3757
2020-09-04,EUR,0.8445
2020-09-04,GBP,0.7543
2020-09-05,USD,1.0
2020-09-05,CAD,1.3096
2020-09-05,AUD,1.3757
2020-09-05,EUR,0.8445
2020-09-05,GBP,0.7543
2020-09-06,USD,1.0
2020-09-06,CAD,1.3096
2020-09-06,AUD,1.3757
2020-09-06,EUR,0.8445
2020-09-06,GBP,0.7543
2020-09-07,USD,1.0
2020-09-07,CAD,1.3095
2020-09-07,AUD,1.3728
2020-09-07,EUR,0.8457
2020-09-07,GBP,0.7598
2020-09-08,USD,1.0
2020-09-08,CAD,1.3172
2020-09-08,AUD,1.3819
2020-09-08,EUR,0.8485
2020-09-08,GBP,0.7675
2020-09-09,USD,1.0
2020-09-09,CAD,1.3219
2020-09-09,AUD,1.3815
2020-09-09,EUR,0.8494
2020-09-09,GBP,0.7748
2020-09-10,USD,1.0
2020-09-10,CAD,1.3154
2020-09-10,AUD,1.3741
2020-09-10,EUR,0.844
2020-09-10,GBP,0.773
2020-09-11,USD,1.0
2020-09-11,CAD,1.3179
2020-09-11,AUD,1.3703
2020-09-11,EUR,0.8436
2020-09-11,GBP,0.7796
2020-09-12,USD,1.0
2020-09-12,CAD,1.3179
2020-09-12,AUD,1.3703
2020-09-12,EUR,0.8436
2020-09-12,GBP,0.7796
2020-09-13,USD,1.0
2020-09-13,CAD,1.3179
2020-09-13,AUD,1.3703
2020-09-13,EUR,0.8436
2020-09-13,GBP,0.7796
2020-09-14,USD,1.0
2020-09-14,CAD,1.317
2020-09-14,AUD,1.3748
2020-09-14,EUR,0.842
2020-09-14,GBP,0.7763
2020-09-15,USD,1.0
2020-09-15,CAD,1.3147
2020-09-15,AUD,1.3639
2020-09-15,EUR,0.8409
2020-09-15,GBP,0.7744
2020-09-16,USD,1.0
2020-09-16,CAD,1.3167
2020-09-16,AUD,1.3627
2020-09-16,EUR,0.8425
2020-09-16,GBP,0.7703
2020-09-17,USD,1.0
2020-09-17,CAD,1.3196
2020-09-17,AUD,1.3692
2020-09-17,EUR,0.8477
2020-09-17,GBP,0.7759
2020-09-18,USD,1.0
2020-09-18,CAD,1.3184
2020-09-18,AUD,1.3726
2020-09-18,EUR,0.8451
2020-09-18,GBP,0.7717
2020-09-19,USD,1.0
2020-09-19,CAD,1.3184
2020-09-19,AUD,1.3726
2020-09-19,EUR,0.8451
2020-09-19,GBP,0.7717
2020-09-20,USD,1.0
2020-09-20,CAD,1.3184
2020-09-20,AUD,1.3726
2020-09-20,EUR,0.8451
2020-09-20,GBP,0.7717
2020-09-21,USD,1.0
2020-09-21,CAD,1.3238
2020-09-21,AUD,1.3778
2020-09-21,EUR,0.8484
2020-09-21,GBP,0.7772
2020-09-22,USD,1.0
2020-09-22,CAD,1.3314
2020-09-22,AUD,1.3874
2020-09-22,EUR,0.8518
2020-09-22,GBP,0.7815
2020-09-23,USD,1.0
2020-09-23,CAD,1.3337
2020-09-23,AUD,1.406
2020-09-23,EUR,0.8553
2020-09-23,GBP,0.7859
2020-09-24,USD,1.0
2020-09-24,CAD,1.3396
2020-09-24,AUD,1.4203
2020-09-24,EUR,0.8587
2020-09-24,GBP,0.7834
2020-09-25,USD,1.0
2020-09-25,CAD,1.3375
2020-09-25,AUD,1.4224
2020-09-25,EUR,0.8595
2020-09-25,GBP,0.7851
2020-09-26,USD,1.0
2020-09-26,CAD,1.3375
2020-09-26,AUD,1.4224
2020-09-26,EUR,0.8595
2020-09-26,GBP,0.7851
2020-09-27,USD,1.0
2020-09-27,CAD,1.3375
2020-09-27,AUD,1.4224
2020-09-27,EUR,0.8595
2020-09-27,GBP,0.7851
2020-09-28,USD,1.0
2020-09-28,CAD,1.3385
2020-09-28,AUD,1.415
2020-09-28,EUR,0.8569
2020-09-28,GBP,0.7756
2020-09-29,USD,1.0
2020-09-29,CAD,1.3378
2020-09-29,AUD,1.4025
2020-09-29,EUR,0.8546
2020-09-29,GBP,0.7773
2020-09-30,USD,1.0
2020-09-30,CAD,1.3389
2020-09-30,AUD,1.404
2020-09-30,EUR,0.8541
2020-09-30,GBP,0.7793
2020-10-01,USD,1.0
2020-10-01,CAD,1.3288
2020-10-01,AUD,1.3886
2020-10-01,EUR,0.8509
2020-10-01,GBP,0.772
2020-10-02,USD,1.0
2020-10-02,CAD,1.3302
2020-10-02,AUD,1.3957
2020-10-02,EUR,0.8525
2020-10-02,GBP,0.773
2020-10-03,USD,1.0
2020-10-03,CAD,1.3302
2020-10-03,AUD,1.3957
2020-10-03,EUR,0.8525
2020-10-03,GBP,0.773
2020-10-04,USD,1.0
2020-10-04,CAD,1.3302
2020-10-04,AUD,1.3957
2020-10-04,EUR,0.8525
2020-10-04,GBP,0.773
2020-10-05,USD,1.0
2020-10-05,CAD,1.3268
2020-10-05,AUD,1.3918
2020-10-05,EUR,0.8498
2020-10-05,GBP,0.7717
2020-10-06,USD,1.0
2020-10-06,CAD,1.3251
2020-10-06,AUD,1.3965
2020-10-06,EUR,0.8478
2020-10-06,GBP,0.772
2020-10-07,USD,1.0
2020-10-07,CAD,1.3288
2020-10-07,AUD,1.4019
2020-10-07,EUR,0.8496
2020-10-07,GBP,0.7767
2020-10-08,USD,1.0
2020-10-08,CAD,1.3245
2020-10-08,AUD,1.3958
2020-10-08,EUR,0.85
2020-10-08,GBP,0.7738
2020-10-09,USD,1.0
2020-10-09,CAD,1.3177
2020-10-09,AUD,1.3908
2020-10-09,EUR,0.8478
2020-10-09,GBP,0.7729
2020-10-10,USD,1.0
2020-10-10,CAD,1.3177
2020-10-10,AUD,1.3908
2020-10-10,EUR,0.8478
2020-10-10,GBP,0.7729
2020-10-11,USD,1.0
2020-10-11,CAD,1.3177
2020-10-11,AUD,1.3908
2020-10-11,EUR,0.8478
2020-10-11,GBP,0.7729
2020-10-12,USD,1.0
2020-10-12,CAD,1.3131
2020-10-12,AUD,1.3863
2020-10-12,EUR,0.8475
2020-10-12,GBP,0.7678
2020-10-13,USD,1.0
2020-10-13,CAD,1.3108
2020-10-13,AUD,1.3916
2020-10-13,EUR,0.8484
2020-10-13,GBP,0.7686
2020-10-14,USD,1.0
2020-10-14,CAD,1.3134
2020-10-14,AUD,1.3939
2020-10-14,EUR,0.8511
2020-10-14,GBP,0.7693
2020-10-15,USD,1.0
2020-10-15,CAD,1.321
2020-10-15,AUD,1.4151
2020-10-15,EUR,0.8548
2020-10-15,GBP,0.7739
2020-10-16,USD,1.0
2020-10-16,CAD,1.3199
2020-10-16,AUD,1.41
2020-10-16,EUR,0.8517
2020-10-16,GBP,0.7743
2020-10-17,USD,1.0
2020-10-17,CAD,1.3199
2020-10-17,AUD,1.41
2020-10-17,EUR,0.8517
2020-10-17,GBP,0.7743
2020-10-18,USD,1.0
2020-10-18,CAD,1.3199
2020-10-18,AUD,1.41
2020-10-18,EUR,0.8517
2020-10-18,GBP,0.7743
2020-10-19,USD,1.0
2020-10-19,CAD,1.3172
2020-10-19,AUD,1.4064
2020-10-19,EUR,0.8485
2020-10-19,GBP,0.7687
2020-10-20,USD,1.0
2020-10-20,CAD,1.319
2020-10-20,AUD,1.4226
2020-10-20,EUR,0.8467
2020-10-20,GBP,0.7733
2020-10-21,USD,1.0
2020-10-21,CAD,1.3126
2020-10-21,AUD,1.4118
2020-10-21,EUR,0.8437
2020-10-21,GBP,0.7657
2020-10-22,USD,1.0
2020-10-22,CAD,1.3162
2020-10-22,AUD,1.408
2020-10-22,EUR,0.846
2020-10-22,GBP,0.7637
2020-10-23,USD,1.0
2020-10-23,CAD,1.3127
2020-10-23,AUD,1.3983
2020-10-23,EUR,0.8435
2020-10-23,GBP,0.7648
2020-10-24,USD,1.0
2020-10-24,CAD,1.3127
2020-10-24,AUD,1.3983
2020-10-24,EUR,0.8435
2020-10-24,GBP,0.7648
2020-10-25,USD,1.0
2020-10-25,CAD,1.3127
2020-10-25,AUD,1.3983
2020-10-25,EUR,0.8435
2020-10-25,GBP,0.7648
2020-10-26,USD,1.0
2020-10-26,CAD,1.3182
2020-10-26,AUD,1.4038
2020-10-26,EUR,0.8461
2020-10-26,GBP,0.7679
2020-10-27,USD,1.0
2020-10-27,CAD,1.3175
2020-10-27,AUD,1.4017
2020-10-27,EUR,0.8452
2020-10-27,GBP,0.7667
2020-10-28,USD,1.0
2020-10-28,CAD,1.3284
2020-10-28,AUD,1.4158
2020-10-28,EUR,0.8527
2020-10-28,GBP,0.7731
2020-10-29,USD,1.0
2020-10-29,CAD,1.3378
